ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"ocasion venta de casa en buen estado de 225 m en calle centrica de cozar. 5 habitaciones salon baño, cocina y despensa. patio de 150 metros. precio a negociar. disponibilidad de contacto a cualquier hora.",más de 5 meses sin actualizar,0,0,1,1,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,26221161, Casa o chalet independiente,,,Cozar,"Calle Carlos Morales, 7"," Calle Carlos Morales, 7 , Cozar , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",325,200,2019-04-12,,30000,0,5,0,0,0,
Casa de pueblo en pleno centro histórico con 5 habitaciones muy grandes. Muy buena ubicación a pocos pasos de la Calle y Plaza Mayor y a pocos metros del Paseo de la Constitución donde se encuentra el Centro de Salud y la Zona Escolar.,más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,34120678, Casa o chalet independiente,,,Villanueva de los Infantes,"Calle barrio chico, 7 y 9"," Calle barrio chico, 7 y 9 , Villanueva de los Infantes , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",150,146,2019-04-12,sur,39000,0,5,1,0,1,
"Piso sin apenas uso, con primeras calidades, cuatro dormitorios grandes, salón con balcones a dos calles, cocina, lavadero y garaje y amueblado.",más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,39294142,Piso,,0,Villanueva de los Infantes,"Calle de la Fuente, 42"," Calle de la Fuente, 42 , Villanueva de los Infantes , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",120,,2019-04-12,,98000,0,5,1,0,0,
"Casa de pueblo independiente, vivienda de tres habitaciones con patio interior, salón, baño, cocina y cocinilla. Salida y entrada por dos calles (calle las cruces y camino de infantes).",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,33124078, Casa o chalet independiente,,,Alcubillas,"Calle cruces, 4"," Calle cruces, 4 , Alcubillas , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",300,,2019-04-12,,32000,0,3,0,0,0,
Casa en entorno natural situado en un pueblo famoso por sus fiestas. Reformada completamente. Con chimenea. Amueblada. Céntrica. Buenas vistas. A 2 horas y media de Madrid.,más de 5 meses sin actualizar,0,0,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,33806422, Chalet adosado,,,Villamanrique,"Calle maestro cabrera, 50"," Calle maestro cabrera, 50 , Villamanrique , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",29,,2019-04-12,este,105600,0,6,0,0,1,
"casa de pueblo en buen estado con 2 habitaciones, cocina, comedor y baño.,tambien tiene una cocinilla en el patio de la casa.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,1 planta,,0,,,40136590, Casa o chalet independiente,,,Villanueva de los Infantes,"cidas, 22"," cidas, 22 , Villanueva de los Infantes , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",100,,2019-04-12,,27000,0,2,1,0,0,
"Casa de cuatro habitaciones, dos plantas, con dos salones, cocina, despensa, patio y dos cuartos trasteros (uno de ellos posibilidad de cuarto de baño). Persianas nuevas, techos con escayola. Para entrar a vivir.",más de 5 meses sin actualizar,0,0,1,0,1,segunda mano/buen estado,,no indicado,2 plantas,,0,,,29721088, Casa de pueblo,,,Montiel,"Calle Don Juan de Borbón, 27"," Calle Don Juan de Borbón, 27 , Montiel , Ciudad Real ",,,Ciudad Real,197,,2019-04-12,,54000,0,4,1,0,0,
"Casa de nueva edificación en la localidad de Villamanrique (Ciudad Real) cuyas fiestas son de interés turístico regional. La casa tiene 2 plantas. Planta baja con garaje, salón, habitación, baño y cuarto de caldera. Primera Planta con Salón-Comedor, 2 habitaciones, baño y cocina. El propietario también vende cercado en Villamanrique de 270 m2. Contactar con el propietario para solicitar información sin compromiso. Precio negociable.",más de 5 meses sin actualizar,0,0,2,1,0,segunda mano/buen estado,,en trámite,2 plantas,plaza de garaje incluida en el precio,0,,,29987585, Casa o chalet independiente,,,Villamanrique,"Calle Cervantes, 19"," Calle Cervantes, 19 , Villamanrique , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",75,,2019-04-12,,95000,0,3,0,0,0,
"Casa grande, con dos patios, uno de ellos grande con pozo y barbacoa.,Dos plantas: una con salón, dos cocinas, una habitación grande, un cuarto de baño y una entrada impresionante.,En planta primera un amplio corredor, con 5 habitaciones y un gran armario empotrado en el corredor.,Tiene una cámara en otra planta de unos 30 metros.",más de 5 meses sin actualizar,1,0,2,0,0,segunda mano/buen estado,,inmueble exento,2 plantas,plaza de garaje incluida en el precio,0,,,37024284, Casa de pueblo,,,Villanueva de los Infantes,"Calle Don José Francisco de Bustos, 20"," Calle Don José Francisco de Bustos, 20 , Villanueva de los Infantes , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",300,,2019-04-12,,169000,0,6,0,0,0,
"La casa esta situada en el pueblo de Alhambra, Ciudad Real, lugar adecuado para la practica de la caza y situado a 18 km del parque natural de las Lagunas de Ruidera. La vivienda tiene una superficie de 240 m2 y esta distribuida en dos plantas. La planta baja cuenta con garaje de 60 m2, cocina, aseo, sala de estar con chimenea y amplio salón comedor. En la planta primera 5 dormitorios, baño y dos terrazas, una de ellas en un nivel superior., distribución:, terraza descubierta de 25 m2, la casa dispone de:,portero automático.",más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,2039651, Chalet adosado,,,Alhambra,"Calle Jesus, 3"," Calle Jesus, 3 , Alhambra , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",120,,2019-04-12,,85000,0,5,0,0,1,
"Alhambra, Alhambra / Plaza Diputación, 96 m2, 3 habitaciones, 1 baños, aa, armarios, calefacción, terraza, 28000 eur. , Se vende estupendo piso en el municipio de Alhambra (Ciudad Real), en lo más alto de una meseta, con vistas maravillosas desde sus miradores y parques.,Se trata de un piso con 3 habitaciones, cocina, amplio salón, baño y terraza. El piso se ha mantenido cuidado, además tiene aire acondicionado y calefacción. Está situado en una plaza con arbolada, fuente y bancos, una zona estupenda y tranquila.,Es un piso perfecto para desconectar de la ciudad y conectar con la naturaleza, e ideal para los aficionados a la caza, ya que Alhambra está rodeado de campo y sierra.,Se encuentra a 18 Km del Parque Natural Lagunas de Ruidera.,Es un pueblo tranquilo durante el año, y con ambiente en fiestas como Semana Santa, Romería de la Virgen de Fátima, Recreación de Iberos y Romanos, Navidad y la Feria (del 23/08 al 26/08).,Dispone de servicios de hostelería y tiendas de alimentación y droguería..",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,,0,,,40487011,Piso,,0,Alhambra,"Plaza Diputación Provincial A, 8"," Plaza Diputación Provincial A, 8 , Alhambra , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",96,,2019-04-12,,28000,0,3,0,0,1,
"Se vende cercado completamente renovado ideal para casa. Dispone de 83 m2 de patio (edificable) y 62 m2 de nueva construcción. El edificio dispone de porche, baño, dormitorio y salón completamente equipados y amueblados. Servicios de agua caliente, electricidad, televisión, tuberías, tejado y alcantarillado nuevos y dados de alta. El solar da a tres calles en una zona tranquila de la población, tiene nueva pavimentación y muro y admite construcción de más plantas. Buena oportunidad.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/para reformar,,no indicado,1 planta,,0,,,82137141, Casa o chalet independiente,,,Cozar,"Calle Pozo, 29 B"," Calle Pozo, 29 B , Cozar , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",145,,2019-04-12,este,22500,0,2,0,0,1,
"Preciosa y amplia casa independiente de 306m² muy luminosa, con parking privado para 2 coches y patio de 70m² con barbacoa y tendedero. Consta de 5 habitaciones dobles exteriores, salón comedor, 2 baños exteriores; 1 con plato de ducha y lavadora y 1 con bañera, cocina con una amplia despensa independiente y totalmente equipada con 2 neveras, microondas, vitrocerámica y horno. Inmueble totalmente amueblado. Dispone de suelos de gres, puertas de madera y ventanas de aluminio. La vivienda tiene calefacción de gasoil. El inmueble consta de trastero y parking independiente que comunica con el patio. Excelente ubicación con preciosas vistas al valle. Zona tranquila. Suministros dados de alta. No dude en contactar para más información.",más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,en trámite,1 planta,plaza de garaje incluida en el precio,0,,,33383759, Casa o chalet independiente,,,Torre de Juan Abad,"Calle eras altas, 8"," Calle eras altas, 8 , Torre de Juan Abad , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",306,231,2019-04-12,"sur, este, oeste",180000,0,5,1,0,1,
"Precioso piso de 175 metros cuadrados, muy amplio y luminoso. Tiene cuatro dormitorios, un gran salón con un balcón a la calle y una cocina-comedor, con acceso a una amplia terraza. Se han reformado las ventanas, todas son de climalit; puertas a estrenar y tiene calefacción por gasóil, recién colocada. El piso está para entrar a vivir. Se ofrece la posibilidad de alquiler con opción a compra. Castellar de Santiago a está 20 kilómetros de la A-4, a 30 kilómetros de Valdepeñas, donde está el hospital de referencia.",más de 5 meses sin actualizar,0,1,2,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,0,,,81874402,Piso,,0,Castellar de Santiago,"Calle Cervantes, 9"," Calle Cervantes, 9 , Castellar de Santiago , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",175,,2019-04-12,sur,120000,0,4,0,0,1,
"Precio negociable. Se vende parte de La Casa del Arco, antiguo Palacete del Virrey de México. Se trata de una vivienda y apartamento, completamente reformados en la planta baja, con acceso al patio palaciego y zaguán. También cuenta con un acceso privado para personas y/o vehículos.,Se incluye local comercial independiente de 40 m2, corral/solar edificable de 160 m2, dos trasteros de 4 metros cuadrados, cueva/bodega reformada de 30 m2.,La vivienda tiene más de 300 m2, repartidos en:,1 Salón.,1 Comedor, que pueda hacer las veces de salón.,1 Suite con vestidor y baño.,2 Habitaciones.,2 Cuarto de baños.,1 Cocina con despensa.,1 Amplio Hall de entrada.,1 Patio privado de 60 m2.,El apartamento tiene 70 m2 repartidos en:,1 Salón,1 Habitación,1 Cocina,1 Baño,1 Patio privado,La vivienda cuenta con puertas, contraventanas y artesonados (en salón/comedor) de madera del siglo XVII. El resto de habitaciones cuenta con techos abovedados de la época. Está completamente reformada y restaurada: maderas, suelos, instalación eléctrica, fontanería, calefacción, ventanas de aislamiento térmico…,Está situada a escasos 50 metros de la Plaza Mayor. Al ser un monumento artístico a nivel nacional está exento de IBI.,Se puede ver un vídeo de la vivienda en el programa “Aquí vivo yo” de RTVCM.",más de 5 meses sin actualizar,0,0,3,0,0,segunda mano/buen estado,,no indicado,,,0,,,30521479, Palacio,,,Villanueva de los Infantes,"Plaza Doctor Alberdi, 2"," Plaza Doctor Alberdi, 2 , Villanueva de los Infantes , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",600,,2019-04-12,"sur, oeste",400000,0,4,1,0,0,
"casa de dos plantas y una tercera con terraza cubierta y en acristalada cochera para dos coches y patio de 100m con porche para otros dos coches habitación para caldera de gasoil cocina campera con chilena trastero y Leñero habitaciones muy amplias dos abajo y tres arriba comedor salón cocina jol vestidor baño muy amplio calefacción en toda la casa aire acondicionado calefacción de gasoil pueblo tranquilo caza, pesca, senderismo, museo arqueológico castillo famosa por sus jornadas íbero romanas 19 km del parqué nacional de las lagunas de ruidera y25m de Valdepeñas precio a convenir soló teléfono.",más de 5 meses sin actualizar,1,1,1,0,1,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,calefacción individual,82280528, Casa rural,,,Alhambra,"Calle Navarra, 53"," Calle Navarra, 53 , Alhambra , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",190,180,2019-04-12,sur,85000,0,5,1,0,1,
,Anuncio actualizado el 12 de febrero,0,0,1,0,0,segunda mano/buen estado,,no indicado,,,0,,,25336138, Chalet pareado,,,Cozar,"Calle de la Alameda, 10"," Calle de la Alameda, 10 , Cozar , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",270,,2019-04-12,,24000,0,2,0,0,0,
,Anuncio actualizado el 21 de febrero,0,0,1,0,1,segunda mano/buen estado,,no indicado,3 plantas,,0,,,84381374, Casa de pueblo,,,Villanueva de la Fuente,"Calle Aire, 22"," Calle Aire, 22 , Villanueva de la Fuente , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",160,,2019-04-12,,45000,0,2,0,0,1,
,Anuncio actualizado el 26 de febrero,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,84437522, Casa o chalet independiente,,,Albaladejo,"Calle la Cruz, 5"," Calle la Cruz, 5 , Albaladejo , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",120,,2019-04-12,,58000,0,3,0,0,0,
,Anuncio actualizado el 27 de febrero,0,0,1,0,0,segunda mano/buen estado,,no indicado,,,0,,,84470668, Casa rural,,,Castellar de Santiago,"CM-3200, 10"," CM-3200, 10 , Castellar de Santiago , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",4760,,2019-04-12,,88000,0,3,0,0,0,
"Casa antigua reformada hace 20 años. Se tiene que volver a reformar un poco. Esta situada en pleno centro del pueblo a 1 minuto de la plaza del ayuntamiento.,Ambiente en pueblo muy tranquilo. Para personas amantes de la tranquilidad.",Anuncio actualizado el 13 de enero,0,0,1,1,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,26396944, Chalet adosado,,,Cozar,"Avenida Ejército Español, 8"," Avenida Ejército Español, 8 , Cozar , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",167,130,2019-04-12,"sur, oeste",30500,0,4,1,0,1,
"Es una casa antigua de pueblo con bastantes metros, buenos cimientos., situación muy céntrica. Buena inversión para reformar. Sale una casa muy maja, incluso dos viviendas.",Anuncio actualizado el 20 de febrero,0,0,3,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,34148350, Casa de pueblo,,,Villanueva de los Infantes,"Calle tejeras, 13"," Calle tejeras, 13 , Villanueva de los Infantes , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",120,,2019-04-12,,60000,0,5,0,0,0,
Patio de 100 m2.,Anuncio actualizado el 15 de noviembre,0,0,1,0,0,segunda mano/para reformar,,no indicado,,,0,,,83123164, Casa de pueblo,,,Alhambra,"Calle Gorgotija A, 14"," Calle Gorgotija A, 14 , Alhambra , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",148,,2019-04-12,,26000,0,3,0,0,0,
"Patio, corral, cuadra calefacción bomba de calor.",Anuncio actualizado el 11 de febrero,1,0,3,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,84213378, Casa de pueblo,,,Villanueva de los Infantes,"Calle Cidas, 26"," Calle Cidas, 26 , Villanueva de los Infantes , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",98,,2019-04-12,sur,30000,0,3,1,0,1,
"Piso Muy soleado de un dormitorio un baño , salon y cocina de 68 m/2 en plana primera, con precio excepcional",Anuncio actualizado el 6 de enero,0,0,1,0,0,segunda mano/buen estado,2000,no indicado,planta 1ª,,0,,,83751085,Piso,,0,Villanueva de los Infantes,," , Villanueva de los Infantes , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",68,48,2019-04-12,,29000,0,1,0,0,1,
,Anuncio actualizado el 2 de abril,0,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,28379932, Casa o chalet independiente,,,Albaladejo,"Calle Tienda, 18"," Calle Tienda, 18 , Albaladejo , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",110,100,2019-04-12,,39000,0,3,1,0,0,
La casa tiene de un corral de 170 m².,Anuncio actualizado el 18 de febrero,0,0,1,0,1,segunda mano/para reformar,,no indicado,2 plantas,,0,,,36638069, Casa de pueblo,,,Castellar de Santiago,"Calle Cervantes, 16"," Calle Cervantes, 16 , Castellar de Santiago , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",300,200,2019-04-12,sur,48000,0,5,1,0,0,
"Casa de dos plantas, unifamiliar, 8habitaciones, comedor, patiogaraje, cocina, altillo, calefaccion, terraza.",Anuncio actualizado el 7 de abril,0,0,2,0,0,segunda mano/buen estado,,en trámite,2 plantas,plaza de garaje incluida en el precio,0,,,38686620, Casa o chalet independiente,,,Cozar,"Avenida América, 1"," Avenida América, 1 , Cozar , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",320,,2019-04-12,sur,90000,0,8,1,0,1,
casa de pueblo en buen estado parte baja arreglada parte superior a reformar se pueden hacer 2 habitaciones y 1 un baño mas.,Anuncio actualizado el 29 de enero,0,0,1,0,0,segunda mano/buen estado,,en trámite,2 plantas,,0,,,39160495, Casa o chalet independiente,,,Albaladejo,"Calle Maestro Serrano, 7"," Calle Maestro Serrano, 7 , Albaladejo , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",45,80,2019-04-12,,18500,0,1,0,0,0,
"Casa en uno de los pueblos más bonitos de España, monumento histórico artístico. Ubicada en una excelente zona. Consta de 3 plantas, local comercial, 1planta construida, 2 planta diáfana, terraza y sotano. Patio común vecinal.",Anuncio actualizado el 7 de abril,0,0,2,1,0,segunda mano/para reformar,1979,no indicado,3 plantas,,0,,,81909615, Casa de pueblo,,,Villanueva de los Infantes,"Plaza de San Juan, 6"," Plaza de San Juan, 6 , Villanueva de los Infantes , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",408,,2019-04-12,oeste,360000,0,4,1,0,1,
Posibilidad de hacer más habitaciones en la planta de arriba.,Anuncio actualizado el 31 de marzo,0,0,2,0,1,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,82028087, Casa de pueblo,,,Torre de Juan Abad,"Calle Nieve, 45"," Calle Nieve, 45 , Torre de Juan Abad , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",240,230,2019-04-12,,55000,0,7,0,0,0,
La parte de arriba esta sin arreglar.,Anuncio actualizado el 24 de marzo,0,0,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,82544916, Casa de pueblo,,,Torre de Juan Abad,"Calle Serrezuela, 37"," Calle Serrezuela, 37 , Torre de Juan Abad , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",90,,2019-04-12,,17000,0,2,0,0,0,
"La casa está en muy buenas condiciones, consta en la casa principal, de 3 dormitorios, una cámara, un baño, una cocina, un salón y sala de estar, en la otra parte de la casa, una cocina antigua, una nave y un aseo, la casa tiene calefacción, parte del patio también pertenece a la casa que se comparte con el vecino.",Anuncio actualizado el 2 de enero,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,34814683, Casa o chalet independiente,,,Cozar,"Calle Santa Ana, 102"," Calle Santa Ana, 102 , Cozar , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",240,200,2019-04-12,,29000,0,4,1,0,0,
"Casa en Villamanrique de dos plantas, en zona céntrica cerca de la iglesia y la plaza mayor. A 2h de Madrid. Ideal como segunda residencia de vacaciones. se vende por matrimonio de barcelona que por su edad no viajan tan a menudo al pueblo., distribución:, terraza descubierta de 16 m2.,Planta inferior: comedor, cocina, habitación y cuarto de baño,Planta superior: 2 habitaciones, terraza con trastero.",Anuncio actualizado el 31 de marzo,0,0,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,1741693, Casa o chalet independiente,,,Villamanrique,"Calle Francisco Escribano, 2"," Calle Francisco Escribano, 2 , Villamanrique , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",80,,2019-04-12,,15000,0,3,1,0,1,
"Excelente oportunidad, espaciosa casa con diversas estancias, estructura muy sólida, muy luminosa. Puertas de madera maciza. Sus dimensiones permiten convertirla en casa rural u hospedaje de cazadores.",Anuncio actualizado el 22 de enero,0,0,2,0,0,segunda mano/buen estado,,no indicado,1 planta,plaza de garaje incluida en el precio,1,,,28240207, Chalet adosado,,,Cozar,"Avenida Ejército Español, 6"," Avenida Ejército Español, 6 , Cozar , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",352,220,2019-04-12,"sur, oeste",85000,0,5,1,0,1,
"Casa a reformar por completo, da a dos calles importantes del pueblo, el precio se puede negociar.",Anuncio actualizado el 11 de febrero,0,0,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,34626136, Casa o chalet independiente,,,Torre de Juan Abad,"Calle calvario, 79"," Calle calvario, 79 , Torre de Juan Abad , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",76,62,2019-04-12,este,20000,0,2,0,0,0,
"Oportunidad! Vivienda situada en lo mejor del pueblo en el centro, cerca de todo supermercados, bancos, ayuntamientos, y un gran balcon con vistas ha una gran plaza esta a menos de un metro de la vivienda. precio esta rebajado estaba en 60.000€ y ahora 49.000€, regalo muebles de cocina y sillones. se puede ver sin compromiso. un saludo.",Anuncio actualizado el 14 de enero,0,0,1,1,0,segunda mano/buen estado,,en trámite,planta 3ª interior,,0,,,36132496,Piso,,0,Villanueva de la Fuente,"Plaza España, 10"," Plaza España, 10 , Villanueva de la Fuente , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",100,90,2019-04-12,,49000,0,3,1,0,1,
"Casa adosada de dos plantas, totalmente reformada, ventanas climalit, persianas de aluminio, etc.. . Patio trasero con capacidad para dos vehículos. A 200 km de Madrid, ideal para desconectar los fines de semana. Ubicado en un bello pueblo en la ruta de Don Quijote, my cerca de Valdepeñas y Manzanares...",Anuncio actualizado el 6 de marzo,0,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,38801673, Casa o chalet independiente,,,San Carlos del Valle,Calle Solares s/n," Calle Solares s/n , San Carlos del Valle , Montiel, Ciudad Real ",,,"Montiel, Ciudad Real",85,,2019-04-12,,65000,0,3,0,0,0,
